gene_symbol	ensembl_id	ensembl_id_clean	gene_name	logFC	logCPM	LR	PValue	FDR
ITM2B	ENSG00000136156.12	ENSG00000136156	ITM2B	3.09624637854583	6.83853308301017	8.62842689000641	0.00330957249994711	0.0178227419726732
TNS3	ENSG00000136205.16	ENSG00000136205	TNS3	3.26430844121847	6.32545451073073	7.25849998081431	0.00705662073289604	0.0317526657457652
TTYH3	ENSG00000136295.14	ENSG00000136295	TTYH3	4.53628808746471	5.98405381778064	12.7866138997176	0.000349108451310067	0.00290665551867204
CALCOCO2	ENSG00000136436.14	ENSG00000136436	CALCOCO2	5.00537553212536	6.14401472945913	16.2146833601369	5.65540670690427e-05	0.00063872058618023
VEZF1	ENSG00000136451.8	ENSG00000136451	VEZF1	5.72834459785061	6.72884214123423	23.6958549003155	1.12825281471898e-06	2.35245533462133e-05
TEX2	ENSG00000136478.7	ENSG00000136478	TEX2	3.68632203172589	6.15694094138186	8.78481593756399	0.00303748212263668	0.0165956050127036
DCAF7	ENSG00000136485.14	ENSG00000136485	DCAF7	3.92501411569631	6.33250671645114	10.0593340098382	0.00151578010912214	0.00954322782469309
SKIL	ENSG00000136603.13	ENSG00000136603	SKIL	4.09586292570435	5.84355457224393	8.90207351236504	0.00284847016970036	0.0158649383081827
EPRS	ENSG00000136628.17	ENSG00000136628	EPRS	5.71474297718984	6.17846510668434	19.7053023556984	9.03503266159805e-06	0.000136053823184077
ABI1	ENSG00000136754.16	ENSG00000136754	ABI1	-5.22814914131292	11.5189970426402	6.55803611835076	0.0104411534676325	0.0424519898071493
ANGPTL2	ENSG00000136859.9	ENSG00000136859	ANGPTL2	9.71385244535696	5.66253280711455	34.027903601202	5.43273615435796e-09	3.27238514779167e-07
CDK5RAP2	ENSG00000136861.17	ENSG00000136861	CDK5RAP2	3.80387858131596	6.07530627153482	10.5233248329364	0.00117877214887689	0.00783546228115849
SLC31A1	ENSG00000136868.10	ENSG00000136868	SLC31A1	10.1742500376198	6.10204519374294	40.5029363081058	1.96320791178496e-10	3.77174739987256e-08
GABBR2	ENSG00000136928.6	ENSG00000136928	GABBR2	-7.78346627428348	12.1777391662369	8.31284810025915	0.00393656145105765	0.0201325820961324
ANP32B	ENSG00000136938.8	ENSG00000136938	ANP32B	5.39072907409786	6.30042244176361	20.1276359497532	7.24423351438994e-06	0.000113284023450989
DERL1	ENSG00000136986.9	ENSG00000136986	DERL1	3.3979560663346	6.10387702482067	7.29302698001439	0.00692227470524833	0.0312720169323209
UBAP2	ENSG00000137073.20	ENSG00000137073	UBAP2	3.19134473789254	6.47685019938541	8.06802252584131	0.00450532582003945	0.022316228097434
RPS6	ENSG00000137154.12	ENSG00000137154	RPS6	4.52571460148198	7.2851803951783	12.6661320945389	0.000372339008492763	0.00304295146136715
TFAP2A	ENSG00000137203.10	ENSG00000137203	TFAP2A	3.60042726381512	7.10686218055873	8.53283138250637	0.00348796668817527	0.0184975972517469
NUMA1	ENSG00000137497.17	ENSG00000137497	NUMA1	3.6015581655953	6.43488044172882	10.4171321017129	0.00124851628648668	0.00818652612208284
PI15	ENSG00000137558.7	ENSG00000137558	PI15	6.87260337114516	5.39703783650922	18.3418672021744	1.84605327138012e-05	0.000246089997570044
SULF1	ENSG00000137573.13	ENSG00000137573	SULF1	6.28750797839705	7.59797594923274	20.1790341010991	7.052164976227e-06	0.000111712704282505
RDX	ENSG00000137710.14	ENSG00000137710	RDX	6.21542619348241	6.14248040099996	23.9125588821744	1.00811944894938e-06	2.14786672114585e-05
SLTM	ENSG00000137776.16	ENSG00000137776	SLTM	2.96634256051394	7.01547168009668	6.40745708963972	0.011364205179491	0.04526200577203
THBS1	ENSG00000137801.10	ENSG00000137801	THBS1	5.50661455077944	8.11075903935146	16.0490400594756	6.17229104297136e-05	0.000684422909060393
UACA	ENSG00000137831.14	ENSG00000137831	UACA	10.8494973451772	6.75569378629849	44.5120747185706	2.52793285212752e-11	2.48891640677188e-08
IFI44L	ENSG00000137959.15	ENSG00000137959	IFI44L	3.91747549227581	6.93496479745659	9.06772021460147	0.00260161222274516	0.0147248821817574
ARHGAP29	ENSG00000137962.12	ENSG00000137962	ARHGAP29	6.19356632356232	5.91993684200397	19.744442543884	8.85187211563617e-06	0.000133709857746715
PREPL	ENSG00000138078.15	ENSG00000138078	PREPL	7.48969672165487	5.93578276701088	31.7831622316113	1.72380684936791e-08	8.24554276280983e-07
MYOF	ENSG00000138119.16	ENSG00000138119	MYOF	3.35817825736187	6.43895083758321	8.53005418824127	0.0034932929911494	0.018505729102951
RPS24	ENSG00000138326.18	ENSG00000138326	RPS24	4.39635382551071	7.39926867694094	14.675267874734	0.000127711087261362	0.00124620478949637
PARP9	ENSG00000138496.16	ENSG00000138496	PARP9	3.68351994079782	6.498865871207	10.3784382078635	0.00127495497983082	0.00832731639437024
SECISBP2L	ENSG00000138593.8	ENSG00000138593	SECISBP2L	5.51335567900254	6.57493706494499	20.3804074929494	6.34763640749859e-06	0.000102550059709224
SEC31A	ENSG00000138674.16	ENSG00000138674	SEC31A	3.27235240357649	7.32606411245896	7.11172234500863	0.00765814948554991	0.0336917144634788
CXCL9	ENSG00000138755.5	ENSG00000138755	CXCL9	11.3092474018007	7.20587067053121	39.8343706201014	2.76437428290958e-10	4.2963150292398e-08
SHROOM3	ENSG00000138771.14	ENSG00000138771	SHROOM3	5.53729831348574	6.11238801472483	20.2642249344856	6.74500818626695e-06	0.000107898016199333
ETV6	ENSG00000139083.10	ENSG00000139083	ETV6	4.2990648871175	6.65920848166956	12.4234039963414	0.000423986721905755	0.00335967200623739
SCAF11	ENSG00000139218.17	ENSG00000139218	SCAF11	6.69229637238407	7.5537073036355	26.1190244111593	3.21005568309359e-07	7.56611675256696e-06
PHLDA1	ENSG00000139289.13	ENSG00000139289	PHLDA1	6.25224263719106	7.17242819228293	21.4556765604101	3.62102456724497e-06	6.20633908085982e-05
LUM	ENSG00000139329.4	ENSG00000139329	LUM	9.5020735103074	5.46321415116388	29.3315309063306	6.09950859075066e-08	2.05830415029249e-06
SMARCC2	ENSG00000139613.11	ENSG00000139613	SMARCC2	3.92693635873702	6.31681681975584	12.0824041959696	0.000508999187442236	0.00390472804328721
WDFY2	ENSG00000139668.8	ENSG00000139668	WDFY2	3.58091667613824	5.76837481965216	8.27017923877285	0.00403015275024973	0.02057376146424
SETD1B	ENSG00000139718.10	ENSG00000139718	SETD1B	4.95681665137488	5.95186672322957	16.7638464409556	4.23322142574052e-05	0.000503753349663122
SLC38A6	ENSG00000139974.15	ENSG00000139974	SLC38A6	3.33436093394311	5.75781499042239	7.42545221463448	0.00643076617957216	0.0296556788186508
BNIP2	ENSG00000140299.11	ENSG00000140299	BNIP2	2.88023042143542	5.82223140826748	7.66955477163799	0.00561603128381603	0.0267323089109643
IQGAP1	ENSG00000140575.12	ENSG00000140575	IQGAP1	3.41449647686522	8.16415984939466	8.67837712334396	0.00322007598484498	0.0174370152386888
FTO	ENSG00000140718.19	ENSG00000140718	FTO	4.80109287938673	6.71924258642871	17.1944484930696	3.37420958834269e-05	0.000413637401545829
UQCRC2	ENSG00000140740.10	ENSG00000140740	UQCRC2	6.20801604070296	5.92513273094076	23.0066818980259	1.61439312397242e-06	3.16330283207287e-05
NKD1	ENSG00000140807.6	ENSG00000140807	NKD1	5.29990234374687	5.41022519942274	12.8850111079014	0.000331224177474948	0.00279592173339147
MBTPS1	ENSG00000140943.16	ENSG00000140943	MBTPS1	3.37485933184979	6.27615215356843	8.45551592277137	0.00363937998008334	0.0190085072621432
NCOR1	ENSG00000141027.20	ENSG00000141027	NCOR1	3.40986062009289	7.75517251642298	9.9123871310009	0.00164170042254053	0.0102427830710681
MYOCD	ENSG00000141052.17	ENSG00000141052	MYOCD	-5.16744442255974	9.37730178656259	7.27244076129386	0.00700205881694119	0.0316031868342794
KSR1	ENSG00000141068.13	ENSG00000141068	KSR1	-5.50213266587342	10.8457799426143	7.47311687065553	0.00626270351115856	0.0291562313272353
TOB1	ENSG00000141232.4	ENSG00000141232	TOB1	5.97875843809013	6.58801873510923	20.1299887929181	7.2353276120857e-06	0.000113284023450989
SSH2	ENSG00000141298.17	ENSG00000141298	SSH2	3.36520527762079	6.10822021492372	9.56215700699632	0.00198629576391465	0.0119791557875644
SLC39A6	ENSG00000141424.12	ENSG00000141424	SLC39A6	6.75734525003404	9.47892745554342	17.5642096964687	2.7776728798246e-05	0.000350090746967589
RPRD1A	ENSG00000141425.17	ENSG00000141425	RPRD1A	3.99938274151417	5.94185411517771	8.45492914855179	0.00364055431054335	0.0190085072621432
PELP1	ENSG00000141456.14	ENSG00000141456	PELP1	4.60175245987755	5.86490408868621	12.8358635593607	0.000340038489042247	0.00285115437239351
MINK1	ENSG00000141503.15	ENSG00000141503	MINK1	4.37324852982154	5.93319593236739	13.7684962220043	0.000206774776616442	0.00190964272204728
TP53	ENSG00000141510.16	ENSG00000141510	TP53	4.42677735862947	5.87585893571485	13.6203074652715	0.000223752038439146	0.00203293518723388
TBCD	ENSG00000141556.20	ENSG00000141556	TBCD	6.23215969337749	5.58786535980917	20.512153987666	5.9253809343116e-06	9.66887410652384e-05
NARF	ENSG00000141562.17	ENSG00000141562	NARF	3.24716035929608	5.33718080451463	6.28904579598296	0.0121486438226859	0.0472424697964977
ERBB2	ENSG00000141736.13	ENSG00000141736	ERBB2	4.03815399363398	6.92854584192946	9.44353026130882	0.0021189523409722	0.0126030228973227
BRD4	ENSG00000141867.17	ENSG00000141867	BRD4	3.29483710992646	7.83465698371217	7.10579350659872	0.00768352038475608	0.0337691380406751
IFITM3	ENSG00000142089.15	ENSG00000142089	IFITM3	5.16609727230908	6.09058077077794	15.7395548334339	7.26881809181678e-05	0.000770968771086393
COL6A2	ENSG00000142173.14	ENSG00000142173	COL6A2	5.68614310396677	6.68661598584641	18.0987480596301	2.09739289418921e-05	0.000274347987419549
APP	ENSG00000142192.20	ENSG00000142192	APP	3.5572121442425	8.40471310840414	6.5347324406345	0.0105788135035331	0.0427977040495339
RPL13A	ENSG00000142541.16	ENSG00000142541	RPL13A	3.5974995977865	6.8926451766373	8.3671105783334	0.00382072618843149	0.0197262678024944
SH3BGRL3	ENSG00000142669.14	ENSG00000142669	SH3BGRL3	9.27585953964291	5.25195195064582	25.7728342915174	3.8405619084991e-07	8.88061684908394e-06
SERBP1	ENSG00000142864.14	ENSG00000142864	SERBP1	3.68641850762096	6.83189238757152	11.8168230564578	0.000586979302155639	0.00437900919758007
CYR61	ENSG00000142871.16	ENSG00000142871	CYR61	9.48720025225893	5.44867156166927	29.6389211493101	5.20492636497826e-08	1.89513699512902e-06
RPS8	ENSG00000142937.11	ENSG00000142937	RPS8	3.77498924949254	6.37885698408286	10.5413790882012	0.00116731286209927	0.00780180747148269
SLC44A3	ENSG00000143036.16	ENSG00000143036	SLC44A3	-5.4582992928027	7.97989742280377	6.84714197729324	0.00887831873676802	0.0377328546312641
CTTNBP2NL	ENSG00000143079.14	ENSG00000143079	CTTNBP2NL	3.40276642725304	5.72534924433778	7.31447377569401	0.00684014258321184	0.0311025681859185
CELSR2	ENSG00000143126.7	ENSG00000143126	CELSR2	3.60019758581894	6.08032338376335	8.79154800199674	0.00302629342336093	0.0165715887907721
HDGF	ENSG00000143321.18	ENSG00000143321	HDGF	3.85434387229042	6.59488463957722	11.8583512692689	0.000574033421251072	0.00430840082487232
ENSA	ENSG00000143420.17	ENSG00000143420	ENSA	2.7226958799576	6.74258724760344	6.57878881723412	0.0103201091311129	0.0421001776343644
OAZ3	ENSG00000143450.15	ENSG00000143450	OAZ3	-4.48555395520841	8.19017001232137	6.56753353934189	0.0103855781933535	0.0422965242114956
GOLPH3L	ENSG00000143457.10	ENSG00000143457	GOLPH3L	7.7460254507182	5.54794403693394	26.5060534163211	2.62713586978497e-07	6.47363429731357e-06
S100A8	ENSG00000143546.9	ENSG00000143546	S100A8	-7.10141428114259	9.15372730043051	15.9916230169617	6.36233816280675e-05	0.000703896777694652
TPM3	ENSG00000143549.19	ENSG00000143549	TPM3	4.12515024604059	6.93687719904959	11.277950384332	0.000784331030110386	0.00553799000855075
LYST	ENSG00000143669.13	ENSG00000143669	LYST	2.98546617293033	7.90766927388485	7.39435842925634	0.00654287573486598	0.030010918363062
CDC42BPA	ENSG00000143776.18	ENSG00000143776	CDC42BPA	5.94497903108839	6.92118003648377	24.3237422897699	8.14291806746418e-07	1.78960798428638e-05
PARP1	ENSG00000143799.12	ENSG00000143799	PARP1	3.2204566091799	6.01464068470323	7.31729493534062	0.00682941306409231	0.0310885025703611
RHOB	ENSG00000143878.9	ENSG00000143878	RHOB	5.31383463501297	5.42012072443546	15.9298657757948	6.57332695751375e-05	0.000720702521926058
EML4	ENSG00000143924.18	ENSG00000143924	EML4	5.16051316631301	6.99654256559665	20.1377151405198	7.20615933562628e-06	0.000113284023450989
MEIS1	ENSG00000143995.19	ENSG00000143995	MEIS1	5.91969837882908	5.47581640019743	17.4647515208064	2.92684273876199e-05	0.000366155531344096
UBXN4	ENSG00000144224.16	ENSG00000144224	UBXN4	5.6511959944285	6.83719670148907	20.0981843954657	7.35664798509717e-06	0.000114674394630317
PKP4	ENSG00000144283.21	ENSG00000144283	PKP4	3.90307199007288	6.6521131611079	9.12612843547676	0.00251984408251171	0.0144809414353058
NBEAL1	ENSG00000144426.18	ENSG00000144426	NBEAL1	3.12921311597102	6.57253067427765	6.5215401498968	0.0106575670231298	0.0430449250876244
GOLGA4	ENSG00000144674.16	ENSG00000144674	GOLGA4	4.53136575197268	8.3066724947215	11.7942747257745	0.000594131536548886	0.00442559964400307
PTPRG	ENSG00000144724.19	ENSG00000144724	PTPRG	6.51787214590744	5.87832946283283	26.2405037629989	3.01433429936252e-07	7.20928286597535e-06
COL8A1	ENSG00000144810.15	ENSG00000144810	COL8A1	3.60124994005162	5.72869854655539	7.65437897134143	0.00566346836232683	0.0268272447959152
FIP1L1	ENSG00000145216.15	ENSG00000145216	FIP1L1	-7.55297696926315	12.3995462511374	9.1609095347631	0.00247239655018574	0.0142755299033802
ANK2	ENSG00000145362.17	ENSG00000145362	ANK2	4.34966441602153	6.05881952794019	12.5732548243746	0.000391306479619588	0.00315567655217185
SFRP2	ENSG00000145423.4	ENSG00000145423	SFRP2	6.2789391621169	5.56723643851975	21.3836595846162	3.75961797087707e-06	6.39135055049101e-05
MARCH6	ENSG00000145495.14	ENSG00000145495	MARCH6	3.07065158163896	6.65553836726609	7.60469664831405	0.00582164576106247	0.0274432943654336
OSMR	ENSG00000145623.12	ENSG00000145623	OSMR	4.32494649953721	6.14004872786304	11.4075126880875	0.000731476996045284	0.00521765535629377
PIK3R1	ENSG00000145675.14	ENSG00000145675	PIK3R1	4.72855975620009	7.3067247058439	15.7129126189441	7.37191921996886e-05	0.000771836778416911
IQGAP2	ENSG00000145703.15	ENSG00000145703	IQGAP2	3.33973618113678	6.04321307526685	8.7360836487295	0.00311973853941029	0.0169690126352094
PAM	ENSG00000145730.20	ENSG00000145730	PAM	6.56742048601687	6.15953131544838	26.0477530180197	3.33076262734757e-07	7.81288022059078e-06
BDP1	ENSG00000145734.18	ENSG00000145734	BDP1	9.42862081894819	5.39344308893898	27.994341267692	1.21670725258622e-07	3.47152905577086e-06
BTF3	ENSG00000145741.15	ENSG00000145741	BTF3	2.89316458913024	5.65186077227512	6.56107932507313	0.0104233126629836	0.0424147977336924
CXCL14	ENSG00000145824.12	ENSG00000145824	CXCL14	8.66265260259315	7.55874640634998	31.19937577353	2.32840936953982e-08	1.02345128954818e-06
DDX46	ENSG00000145833.15	ENSG00000145833	DDX46	5.01402855084411	6.25283733336733	16.5636338999323	4.70445361090772e-05	0.000541345027538179
TNIP1	ENSG00000145901.14	ENSG00000145901	TNIP1	3.90710735291579	6.00471133946382	10.6861908608736	0.0010793822825512	0.00730416942658436
RNF44	ENSG00000146083.11	ENSG00000146083	RNF44	3.04517677707275	6.2933731924133	7.22378278169827	0.00719439389645944	0.0321889769217742
SCUBE3	ENSG00000146197.8	ENSG00000146197	SCUBE3	7.62347547654447	6.5169176805612	29.8340385815269	4.70655717890505e-08	1.75292308976166e-06
PHIP	ENSG00000146247.13	ENSG00000146247	PHIP	3.57361040015007	7.00086920890337	9.0675758658776	0.00260181760406174	0.0147248821817574
SHPRH	ENSG00000146414.15	ENSG00000146414	SHPRH	2.94118627046237	7.06507177556852	6.31435133621333	0.0119764552029966	0.0468600743442902
TIAM2	ENSG00000146426.17	ENSG00000146426	TIAM2	3.00552725144161	6.07596177631416	6.54229203937599	0.0105339544814071	0.0427138917296463
IGFBP3	ENSG00000146674.14	ENSG00000146674	IGFBP3	3.47003129817729	5.88356987281652	8.1979952026331	0.00419367035409792	0.0212109532364476
CCT6A	ENSG00000146731.10	ENSG00000146731	CCT6A	5.84822463704348	5.96214189249968	21.0271387000102	4.52823642794547e-06	7.58264717577647e-05
NOM1	ENSG00000146909.7	ENSG00000146909	NOM1	-6.94957063132174	12.4768790544308	8.57901653984317	0.00340058990455328	0.0181327629992518
LUC7L2	ENSG00000146963.17	ENSG00000146963	LUC7L2	6.23527728376366	6.19546932921405	24.0283655198761	9.49268749236776e-07	2.05347758861832e-05
MSN	ENSG00000147065.16	ENSG00000147065	MSN	5.29621262427294	8.05564644941891	16.5505379822537	4.73705449655962e-05	0.000543813856205044
NONO	ENSG00000147140.15	ENSG00000147140	NONO	4.23363113884217	6.89763852290859	11.486453590304	0.000701052766717652	0.00505234335127832
OGT	ENSG00000147162.13	ENSG00000147162	OGT	4.42499294331816	8.30729500000954	12.4140764508233	0.000426109692411481	0.00336951246235918
IL2RG	ENSG00000147168.12	ENSG00000147168	IL2RG	6.49617778209979	5.31967634137335	19.0426256886631	1.27830802166883e-05	0.000177688456915163
RBMX	ENSG00000147274.14	ENSG00000147274	RBMX	3.30296791639009	6.7518430471164	6.75248059499402	0.00936174396183661	0.0393419024890619
MCPH1	ENSG00000147316.12	ENSG00000147316	MCPH1	-6.85892121662556	12.4992396805509	9.0928255866926	0.00256614112301057	0.0146594126395589
RPL10	ENSG00000147403.16	ENSG00000147403	RPL10	3.73968957118244	5.86594591930051	8.01141080971118	0.00464835099902062	0.0229083884083046
PLPP5	ENSG00000147535.16	ENSG00000147535	PLPP5	4.77947737771491	5.96999434584336	12.4225675329463	0.000424176666497691	0.00335967200623739
WHSC1L1	ENSG00000147548.16	ENSG00000147548	WHSC1L1	4.04520146617576	7.14662664144237	10.2182327296082	0.00139059035472525	0.00893898595613243
MTDH	ENSG00000147649.9	ENSG00000147649	MTDH	10.7821393683924	6.69023382909886	43.9264642002322	3.4094759770105e-11	2.48891640677188e-08
EBAG9	ENSG00000147654.14	ENSG00000147654	EBAG9	5.53552852074452	5.64717918834703	16.8867774973321	3.96770141424248e-05	0.00047369503533674
MAL2	ENSG00000147676.13	ENSG00000147676	MAL2	10.0159846546378	5.95069113538434	32.7468953174251	1.04973835182705e-08	5.56703632452626e-07
EIF3H	ENSG00000147677.10	ENSG00000147677	EIF3H	3.90180663011859	6.98307652393062	11.0305270395222	0.000896236636845379	0.00620246603002639
UHRF2	ENSG00000147854.16	ENSG00000147854	UHRF2	4.86865561691388	6.21808649480672	13.2733091368613	0.000269211586717336	0.00236663663350249
NFIB	ENSG00000147862.15	ENSG00000147862	NFIB	3.47887622840025	8.21202924693504	6.47171686543255	0.0109604598107773	0.0439605314832372
CEP78	ENSG00000148019.12	ENSG00000148019	CEP78	3.20194513667937	5.79558612909431	6.24438348621874	0.0124587740407973	0.0482431417024205
STOM	ENSG00000148175.12	ENSG00000148175	STOM	7.37139782812002	5.95365162159136	27.5907118402307	1.49896836384351e-07	4.06303702621805e-06
GSN	ENSG00000148180.18	ENSG00000148180	GSN	5.12432964043052	5.83371831550956	16.2966556774681	5.41594529177621e-05	0.000614520862292468
NOTCH1	ENSG00000148400.9	ENSG00000148400	NOTCH1	2.90399694937175	6.0347508391568	6.36180101535096	0.0116603126004949	0.0459978148604607
MSRB2	ENSG00000148450.12	ENSG00000148450	MSRB2	-5.1042624227917	9.23814876780583	6.29600665824979	0.0121010274634707	0.0471572787494199
ANKRD30A	ENSG00000148513.17	ENSG00000148513	ANKRD30A	4.6283440905495	7.91942776142691	8.40597228419879	0.00373990320125553	0.0193499339543221
ZEB1	ENSG00000148516.21	ENSG00000148516	ZEB1	3.16123128189633	6.93207621624889	7.20791783591942	0.00725826500216452	0.0323998855860574
EIF4EBP2	ENSG00000148730.6	ENSG00000148730	EIF4EBP2	3.31831946049919	7.45044474185203	6.82278966633555	0.00900018731453003	0.0381099754755275
TCF7L2	ENSG00000148737.16	ENSG00000148737	TCF7L2	4.15993079701	7.21758396406284	10.4911233611484	0.00119949420181333	0.00792998944532147
GAS2	ENSG00000148935.10	ENSG00000148935	GAS2	-7.25016660908633	10.288382723073	7.37057241043037	0.006629982625184	0.0303291845373938
TNKS1BP1	ENSG00000149115.13	ENSG00000149115	TNKS1BP1	3.21226755505402	6.02706305439159	6.68147945194521	0.00974197346374268	0.040520962088321
ITGB1	ENSG00000150093.18	ENSG00000150093	ITGB1	4.12772706737325	8.07058680650401	8.2614225463534	0.00404963828277445	0.0206459615273318
PDCD4	ENSG00000150593.16	ENSG00000150593	PDCD4	4.37703149403856	6.36782222363413	13.9363741355124	0.000189103400325686	0.00175405986727951
SEC24D	ENSG00000150961.14	ENSG00000150961	SEC24D	3.30858018037568	6.18295007283846	6.81496675060315	0.00903969867990821	0.0381858786660365
ANK3	ENSG00000151150.21	ENSG00000151150	ANK3	4.44820690282429	6.14602975421816	13.3023746956997	0.000265070181096546	0.00234714594114346
EIF4E	ENSG00000151247.12	ENSG00000151247	EIF4E	3.03051861585718	5.69798551446167	6.63121215871804	0.010020705020909	0.0413279964471809
MAGI1	ENSG00000151276.23	ENSG00000151276	MAGI1	6.77452688586888	5.99685538777001	26.6994839679747	2.37684985397531e-07	5.9776548647142e-06
UPF2	ENSG00000151461.19	ENSG00000151461	UPF2	4.0230861372925	6.9702208455283	12.0009873067637	0.000531723739169171	0.00405356269282247
EPS8	ENSG00000151491.12	ENSG00000151491	EPS8	4.23289660477034	5.59085660008722	11.2721537332841	0.00078678394049272	0.00554728156887859
MFSD6	ENSG00000151690.14	ENSG00000151690	MFSD6	3.55146331138083	5.83307144828997	7.57205862438482	0.00592800385061609	0.027810318064573
GFRA1	ENSG00000151892.14	ENSG00000151892	GFRA1	10.901553636807	6.80652829913614	40.1506530323871	2.35112882489189e-10	3.97263424005432e-08
MGAT5	ENSG00000152127.8	ENSG00000152127	MGAT5	4.79983697694166	5.34648453090517	11.730832077921	0.000614731015895455	0.00455124829522598
PDK1	ENSG00000152256.13	ENSG00000152256	PDK1	5.8106065537995	6.23559756643833	19.0138591516114	1.29772457493496e-05	0.000179874948895105
TCF7L1	ENSG00000152284.4	ENSG00000152284	TCF7L1	4.20170903069341	6.08237392874915	10.5162358388819	0.00118330269278341	0.00785487597019083
UHMK1	ENSG00000152332.15	ENSG00000152332	UHMK1	3.76610734879078	6.36201660301352	11.0997321240723	0.000863401897645872	0.00599333546083139
ZFP36L2	ENSG00000152518.7	ENSG00000152518	ZFP36L2	3.42056133841541	8.26468013965517	6.61636162193675	0.0101046052914464	0.0415686081087412
SPARCL1	ENSG00000152583.12	ENSG00000152583	SPARCL1	10.6906654366372	6.60089037603429	42.0208622356167	9.03048163524514e-11	2.52548498592861e-08
MBNL1	ENSG00000152601.17	ENSG00000152601	MBNL1	4.18930121003061	7.14629971848812	13.1486943370131	0.000287719665042734	0.00249340008124955
UTRN	ENSG00000152818.18	ENSG00000152818	UTRN	3.27112497261237	8.15186696786119	7.58519042825106	0.00588497468957425	0.0276350255153347
CPB1	ENSG00000153002.11	ENSG00000153002	CPB1	4.70536645154159	7.51927280771153	9.36999067826876	0.00220566641688568	0.0130126317387972
ANAPC1	ENSG00000153107.11	ENSG00000153107	ANAPC1	3.66993650686444	5.57480481249242	8.69457317765958	0.00319158844837765	0.0173019555995939
SMARCA5	ENSG00000153147.5	ENSG00000153147	SMARCA5	5.09585621489266	6.45112507244381	16.9258760725819	3.8868119500688e-05	0.000466664958171517
RASSF3	ENSG00000153179.12	ENSG00000153179	RASSF3	2.76871541542066	6.05353317154637	7.36981904560358	0.00663276079143251	0.0303291845373938
HNRNPU	ENSG00000153187.17	ENSG00000153187	HNRNPU	3.98488685817505	8.12772831159713	10.6044473032173	0.00112815975578638	0.00756083990176065
RBMS1	ENSG00000153250.18	ENSG00000153250	RBMS1	3.78035683131879	6.31280258984278	12.2638005803604	0.000461829959035962	0.0035994702398346
FAM49B	ENSG00000153310.18	ENSG00000153310	FAM49B	3.97398822765597	6.3845225093479	12.3728833404045	0.000435614364068512	0.00342800400369398
TRAPPC8	ENSG00000153339.13	ENSG00000153339	TRAPPC8	3.64872886352564	5.67276869907881	8.85602210231345	0.00292123494414723	0.0161412290968226
ING1	ENSG00000153487.12	ENSG00000153487	ING1	-5.79289585068214	10.7460142048285	6.89671609255839	0.00863542275239653	0.0368610915213847
SREK1	ENSG00000153914.15	ENSG00000153914	SREK1	5.36556276814876	7.67048594778083	18.0690915906749	2.13031702963083e-05	0.000277548723088266
CHD1	ENSG00000153922.10	ENSG00000153922	CHD1	4.35213048446797	7.00930090109866	12.163573632918	0.000487319177299191	0.00375878988181171
ANKH	ENSG00000154122.12	ENSG00000154122	ANKH	3.61843214524171	6.18740335124428	8.11625090541871	0.0043870190563316	0.0218965398157215
OTULIN	ENSG00000154124.4	ENSG00000154124	OTULIN	9.35533089880055	5.32455365871336	28.5417048488068	9.17018497569418e-08	2.77896475132993e-06
ABCA5	ENSG00000154265.15	ENSG00000154265	ABCA5	6.89097665378966	5.90863474466095	27.5561299820298	1.52600960465698e-07	4.11348113874112e-06
MIA3	ENSG00000154305.16	ENSG00000154305	MIA3	4.11957338635596	6.7931702132505	12.8683122652826	0.000334192866569358	0.00281419417841483
C21orf91	ENSG00000154642.10	ENSG00000154642	C21orf91	3.51441792637758	5.64142533115837	8.19345148800306	0.00420418631291596	0.0212109532364476
SLFN13	ENSG00000154760.13	ENSG00000154760	SLFN13	8.19246798901909	5.78098828016016	29.4359031629476	5.77969162735962e-08	1.98585320069631e-06
ACSS1	ENSG00000154930.14	ENSG00000154930	ACSS1	-5.6119784914014	10.4880899102613	6.79051206917776	0.00916436172768879	0.0386455668706946
ANKRD40	ENSG00000154945.6	ENSG00000154945	ANKRD40	6.28982435260201	5.95361384325371	24.6294069731067	6.9483288514421e-07	1.56225329337263e-05
PXYLP1	ENSG00000155893.12	ENSG00000155893	PXYLP1	-6.67442082509507	11.9988515367379	8.56365220537066	0.00342940760684295	0.0182465427631262
MICU3	ENSG00000155970.11	ENSG00000155970	MICU3	-6.05820719928307	9.62292660978687	6.32300069352403	0.0119181780578941	0.0467434009199882
TIAM1	ENSG00000156299.13	ENSG00000156299	TIAM1	3.43699132181873	5.27020841117016	6.64021221069541	0.00997020573671674	0.0411893596862328
SFXN2	ENSG00000156398.12	ENSG00000156398	SFXN2	2.95170469004595	5.74604058968692	6.30623588229152	0.0120314011504677	0.0469609649705055
PCDH1	ENSG00000156453.13	ENSG00000156453	PCDH1	5.60911012468261	5.49045436647522	16.5362282014727	4.77293693406879e-05	0.000546646931955907
UQCRB	ENSG00000156467.9	ENSG00000156467	UQCRB	6.94755348015778	7.42242712440831	26.2259838537396	3.03708383240685e-07	7.2282595211283e-06
RPL30	ENSG00000156482.10	ENSG00000156482	RPL30	9.38786242727438	5.35576011849869	30.7040695471353	3.00534076266433e-08	1.25325278470421e-06
UBE2L6	ENSG00000156587.15	ENSG00000156587	UBE2L6	7.50518436203942	5.30066890984565	22.9486011011347	1.6639124959489e-06	3.23435421025285e-05
